SeriousDlqin2yrs	RevolvingUtilizationOfUnsecuredLines	age	NumberOfTime30-59DaysPastDueNotWorse	DebtRatio	MonthlyIncome	NumberOfOpenCreditLinesAndLoans	NumberOfTimes90DaysLate	NumberRealEstateLoansOrLines	NumberOfTime60-89DaysPastDueNotWorse	NumberOfDependents
0	0.046580107	34	0	0.359825663	7800.0	10	0	1	0	3.0
0	0.051877359	53	1	0.055590256	1600.0	9	0	0	0	0.0
0	0.119883523	70	0	0.030440709	2200.0	4	0	0	0	0.0
0	0.032350477	51	0	0.341553353	13016.0	11	0	2	0	0.0
0	0.373565661	78	0	0.171856978	2600.0	8	0	0	0	0.0
0	0.239682368	52	0	0.543496046	11000.0	11	0	2	0	2.0
0	0.011405097	39	0	0.142300499	6415.0	12	0	1	0	1.0
0	0.9999999	52	1	1.784048507	2143.0	7	0	3	0	1.0
0	0.232192719	75	0	0.553144686	10000.0	25	0	3	0	1.0
0	0.9999999	47	0	0.587804065	3000.0	4	0	1	0	0.0
0	0.156865973	59	0	0.032562125	3500.0	2	0	0	0	1.0
0	0.579671811	59	0	0.820890791	6308.0	13	0	3	0	0.0
0	0.190349539	45	0	0.518413598	6000.0	16	0	2	0	0.0
1	0.168376122	59	0	0.292489105	3900.0	9	0	1	0	0.0
0	0.006740552	50	0	0.16657656	16646.0	6	0	1	0	5.0
1	0.9999999	44	98	0.0	3612.0	0	98	0	98	2.0
0	1.004694383	61	0	0.721835387	5600.0	7	0	1	1	0.0
0	0.392994586	58	2	0.436102527	5500.0	15	0	1	0	0.0
0	0.03065181	40	0	22.0	0.0	12	0	0	0	2.0
0	0.098959396	30	0	0.004539559	3083.0	2	0	0	0	1.0
0	0.043713037	58	0	0.226981048	6700.0	9	0	1	0	1.0
0	0.114859009	31	0	0.578855286	4000.0	7	0	1	0	0.0
0	0.93235432	36	1	0.416373953	3700.0	4	0	0	1	3.0
0	0.265162315	32	1	0.191582003	6200.0	10	0	0	0	0.0
0	0.078131695	24	0	0.022790884	2500.0	5	0	0	0	0.0
0	0.209197592	68	0	0.056078829	6900.0	5	0	0	0	0.0
0	0.344865513	40	0	0.507853403	4583.0	8	0	1	0	1.0
0	0.998061323	41	0	0.33431361	8500.0	9	0	1	0	1.0
0	0.978816347	46	0	0.323240443	11195.0	13	0	1	0	3.0
0	0.147322411	39	0	0.213627993	3800.0	8	0	0	0	0.0
0	1.000494613	50	0	0.541994208	7250.0	16	0	1	0	0.0
0	0.053966541	46	0	2533.0	0.0	4	0	2	0	3.0
0	0.167736022	47	0	0.600391773	4083.0	9	0	1	0	0.0
1	0.047660629	41	0	0.24371192	6400.0	11	0	1	0	2.0
0	0.059248148	53	0	0.011638317	5584.0	6	0	0	0	0.0
0	0.023044319	82	0	0.165185572	5738.0	5	0	0	0	0.0
0	0.73452853	64	2	0.336147523	4500.0	7	2	2	0	2.0
0	0.039530688	41	0	0.395354708	3960.0	10	0	3	0	0.0
0	0.030383225	50	0	0.259894852	10080.0	13	0	2	0	3.0
0	0.015124374	60	1	0.28919565	12966.0	10	0	4	0	2.0
0	0.224780679	37	1	1.083023544	2420.0	11	0	1	1	2.0
0	0.184822438	35	0	0.113221695	4000.0	7	0	0	0	0.0
0	0.535452914	52	0	0.726080072	4420.0	6	0	1	0	0.0
0	0.330669331	21	0	0.013824885	650.0	1	0	0	0	0.0
0	0.246323171	40	0	0.190278419	6500.0	5	0	0	0	2.0
0	0.020979021	23	0	0.0	929.0	3	0	0	0	0.0
0	0.433850167	46	0	0.406395892	4283.0	3	0	1	0	0.0
0	0.211991924	44	0	0.60259032	4400.0	8	0	3	0	1.0
0	0.542686894	77	0	0.43822471	2500.0	4	0	0	0	0.0
0	0.097950965	54	0	0.167895319	5425.0	10	0	0	0	1.0
0	0.370407398	25	0	0.686967113	820.0	3	0	0	0	0.0
0	0.02942398	43	0	0.2847947	16000.0	7	0	2	0	2.0
0	0.292423723	39	1	0.45877725	6100.0	9	1	3	1	1.0
0	0.079565341	80	0	0.02416264	6000.0	8	0	0	0	1.0
0	0.457138021	59	0	0.515742129	2000.0	8	0	0	0	0.0
0	0.029988843	84	0	0.014746313	4000.0	10	0	0	0	0.0
0	0.015947038	80	0	0.261769481	2463.0	13	0	0	0	1.0
0	0.0	68	0	0.008088979	2966.0	1	1	0	0	0.0
1	0.011478065	42	0	0.327949546	6500.0	6	0	1	0	0.0
0	0.9999999	48	0	0.084085237	5208.0	2	0	0	0	2.0
0	0.305570918	56	0	0.698919991	4536.0	18	0	1	0	1.0
0	0.00738242	77	0	0.076073914	4166.0	9	0	0	0	0.0
0	0.293653179	62	0	0.291290238	11400.0	12	0	2	0	1.0
1	1.118453628	48	0	0.038192362	5000.0	5	1	0	0	3.0
0	0.55243329	42	0	0.318462824	5984.0	15	0	1	0	1.0
0	0.0	60	0	0.004645504	9040.0	4	0	0	0	0.0
0	0.029123896	37	0	0.206802228	30342.0	10	0	3	0	2.0
0	0.165787123	43	0	0.509709671	5200.0	13	0	2	0	2.0
0	0.010928962	31	0	0.083638787	3000.0	2	0	0	0	0.0
0	0.0	46	0	0.0	6000.0	8	0	0	0	0.0
0	0.685157421	70	1	0.019990005	2000.0	2	0	0	0	0.0
0	0.0	53	0	0.194927897	2010.0	7	0	0	0	0.0
0	0.09960653	60	0	0.204233465	20833.0	5	0	2	0	0.0
0	0.817318268	61	0	0.100958638	14916.0	4	0	0	0	0.0
0	0.925648835	54	0	0.168871117	6501.0	9	0	0	0	1.0
0	0.0	50	0	0.049992755	6900.0	5	0	1	0	2.0
0	0.781459791	55	0	0.077640534	11900.0	3	0	1	0	2.0
0	0.173897922	35	0	0.02665482	2250.0	1	0	0	0	0.0
0	0.011927041	77	0	0.009865351	7500.0	12	0	0	0	0.0
1	0.006420884	57	3	0.233775704	6856.0	20	0	1	1	2.0
0	0.064434245	52	0	0.136763944	5790.0	8	0	1	0	2.0
0	0.560351134	29	1	0.161693936	3116.0	4	0	0	0	0.0
0	0.903378498	61	0	0.320030407	2630.0	3	0	0	0	0.0
0	0.030032873	62	0	0.22362813	7507.0	16	0	2	0	0.0
0	0.222462203	76	0	0.446482564	4960.0	5	0	1	0	0.0
0	0.043117585	56	0	0.052023512	14800.0	7	0	1	0	1.0
0	0.05138783	52	1	0.057239057	2375.0	7	0	0	1	0.0
1	0.790978842	44	2	0.464841829	6100.0	9	0	3	0	2.0
0	0.734161667	46	0	0.438546788	12000.0	13	0	3	0	2.0
0	0.084494523	63	0	0.017451372	5500.0	4	0	0	0	0.0
0	0.0	39	0	0.212469023	7666.0	7	0	3	0	2.0
0	0.059165126	59	0	1.036728512	2640.0	18	0	3	0	0.0
0	0.093953415	40	0	0.052471019	9833.0	6	0	0	1	2.0
0	0.394596204	65	0	0.262950497	12180.0	14	0	2	0	1.0
0	0.389722056	55	1	0.144878499	3250.0	6	0	0	0	0.0
0	0.9999999	23	1	0.002998501	2000.0	1	0	0	0	0.0
0	0.613266473	44	3	0.252778597	10166.0	19	0	1	0	0.0
0	0.9999999	39	0	0.251105557	5200.0	3	1	1	0	2.0
0	0.278648275	33	0	0.597944032	1750.0	10	0	1	0	2.0
0	0.063995668	55	0	0.191833302	10701.0	13	0	1	0	2.0
0	0.9999999	66	0	0.604873535	3241.0	4	0	1	0	0.0
0	0.0	60	0	0.226912363	4666.0	3	0	1	0	0.0
0	0.18268957	45	0	0.139774761	9500.0	11	0	0	0	0.0
0	0.000865118	72	0	0.274421594	4667.0	13	0	1	0	0.0
0	0.027576045	24	0	0.641900122	820.0	4	0	0	0	0.0
0	0.001662362	43	0	0.515896821	5000.0	6	0	1	1	0.0
0	0.061864748	73	0	0.25754849	5000.0	8	0	1	0	1.0
0	0.012699683	63	0	0.002142551	7000.0	5	0	0	0	0.0
0	0.9999999	60	0	1696.5	1.0	4	0	1	0	0.0
0	0.679893153	52	0	0.483093208	3400.0	5	0	1	0	1.0
0	0.079803877	59	0	0.246225506	12451.0	14	0	2	0	0.0
0	0.9999999	51	0	0.199664027	8333.0	3	0	1	0	3.0
0	0.205897051	25	0	0.090692692	4200.0	2	0	0	0	2.0
0	0.086595016	49	0	0.323305545	2758.0	15	0	1	0	0.0
0	0.02722826	47	0	0.275393228	3750.0	9	0	1	0	2.0
0	0.457396046	41	0	0.720155469	1800.0	5	0	1	0	0.0
0	0.260772115	35	0	0.360303308	12000.0	12	0	2	0	5.0
0	0.463472899	48	0	0.324994	16667.0	14	0	2	0	0.0
0	0.103579284	44	0	0.004389816	3416.0	6	0	0	0	2.0
0	0.0	63	0	0.39246988	3319.0	12	0	1	0	0.0
0	8.33e-05	86	0	0.187339681	23000.0	4	0	1	0	0.0
0	0.0491004	51	0	0.038443056	2080.0	7	0	0	0	0.0
0	0.9999999	89	0	61106.5	1.0	2	0	0	0	0.0
1	0.037647802	57	1	0.429052688	7420.0	14	0	1	0	3.0
0	0.199301598	50	0	0.395319276	13373.0	18	0	2	0	1.0
0	0.127666746	67	0	0.156925623	29000.0	16	0	1	0	2.0
0	0.422366211	40	0	0.4555536	5680.0	8	0	2	0	4.0
0	0.019960701	55	0	0.206946454	7600.0	6	0	2	0	1.0
0	0.061093248	64	0	0.351129774	5000.0	8	0	2	0	0.0
0	0.0	34	0	1.67061436	1350.0	6	0	1	0	0.0
0	0.040610473	26	0	0.002999539	4333.0	2	0	0	0	0.0
0	0.006979307	42	0	0.08111031	5547.0	3	0	0	0	3.0
0	0.032392756	85	0	133.0	0.0	10	0	0	0	0.0
0	0.595347979	45	0	0.190906159	3100.0	5	0	0	0	0.0
0	0.151356757	59	0	0.011941056	287662.0	9	0	5	0	1.0
0	0.151817534	38	2	0.319734613	7083.0	5	0	1	0	0.0
0	0.023729857	56	2	0.090501663	6916.0	4	0	1	0	0.0
0	0.00817451	52	0	0.376389624	5666.0	14	0	3	0	1.0
0	0.920817449	61	1	0.244992154	10832.0	10	0	1	0	1.0
0	0.422685826	75	0	0.347426471	7071.0	10	0	2	0	0.0
0	1.034561554	25	0	0.043478261	2506.0	3	0	0	0	0.0
0	0.119073375	41	0	0.092432641	7756.0	11	0	0	0	0.0
0	0.0	38	0	0.389808815	12500.0	8	0	2	0	0.0
0	0.266675167	27	0	0.334961051	8600.0	27	0	2	0	0.0
0	0.056293464	48	0	0.019796041	5000.0	4	0	0	0	0.0
0	0.330796067	55	0	0.534496864	11000.0	18	0	2	0	0.0
0	0.006866209	63	0	0.313720622	12083.0	13	0	1	0	0.0
0	0.0	65	0	0.426402518	5400.0	15	0	2	0	0.0
0	5.19e-05	52	0	0.614769395	3750.0	14	0	1	0	2.0
0	0.090761837	32	0	0.095968011	3000.0	8	0	0	0	0.0
0	0.008967163	36	0	0.403766039	6000.0	7	0	2	0	0.0
0	0.123850863	41	0	0.554489102	5000.0	13	0	3	0	0.0
0	0.345045014	28	0	948.0	0.0	14	0	0	0	0.0
1	0.505892271	43	0	0.522134878	4833.0	19	0	0	0	0.0
0	0.0	54	0	0.340385092	12100.0	10	0	2	0	1.0
0	0.031298268	34	0	0.575737377	6000.0	6	0	2	0	0.0
0	0.414881723	44	0	0.491025326	12200.0	23	0	5	0	3.0
0	0.081232217	54	0	0.391604137	4930.0	5	0	1	0	1.0
0	0.974205159	60	0	0.18450899	3614.0	3	0	0	0	0.0
0	0.508511213	23	0	0.182752294	2724.0	2	0	0	0	2.0
0	0.08710257	46	0	0.00470519	6800.0	5	0	0	0	0.0
0	0.9999999	65	0	0.54519912	8185.0	4	0	1	0	1.0
0	0.774928247	51	2	0.33438273	4446.0	9	0	0	1	1.0
0	0.119377455	40	0	0.292341532	5000.0	8	0	2	0	1.0
0	0.0	46	0	0.081480495	7510.0	7	0	0	0	1.0
0	0.068109828	46	0	1.072650522	4500.0	17	0	3	0	3.0
0	0.154338582	62	0	0.509677419	1239.0	8	0	1	0	0.0
0	0.026596853	56	0	0.151324289	12383.0	8	0	1	0	0.0
0	0.069617369	65	0	0.385310517	5200.0	10	0	2	0	1.0
0	0.115249222	68	0	0.297492214	6100.0	8	0	1	0	0.0
0	0.042671951	58	0	0.588129496	1667.0	8	0	1	0	0.0
0	0.00945116	69	0	0.578985639	5500.0	11	0	2	0	0.0
0	0.657144762	62	0	0.175087757	9400.0	10	0	1	1	0.0
0	0.029936859	73	0	3293.0	0.0	20	0	3	0	0.0
0	0.887374391	33	0	0.156698782	5500.0	13	0	0	0	0.0
0	0.01968129	27	0	0.004389465	2505.0	4	0	0	0	1.0
0	0.13465842	51	0	0.291024585	8500.0	13	0	2	0	1.0
1	0.581021466	58	0	0.418992731	23250.0	21	0	4	0	0.0
0	0.351554688	38	1	1.250288351	2600.0	11	0	1	0	5.0
1	0.505083833	50	3	1.225290698	687.0	13	0	0	0	0.0
0	0.404521636	55	0	0.024367438	53472.0	10	0	1	0	0.0
1	0.998889136	42	2	0.491305629	3392.0	6	1	1	0	0.0
0	0.018282497	72	0	0.216727849	13892.0	10	0	2	0	0.0
1	0.219540066	55	0	0.698945091	3696.0	14	0	2	1	0.0
0	0.627720815	61	0	0.605693069	4039.0	8	0	1	0	0.0
0	0.086635409	40	0	887.0	0.0	8	0	1	0	1.0
0	0.9999999	28	1	0.0	2228.0	0	0	0	0	1.0
0	0.207876108	48	0	0.106485464	5812.0	5	0	0	0	1.0
0	0.101439501	48	2	0.171560888	9500.0	10	0	1	0	4.0
0	0.710578945	59	0	0.359726511	4533.0	14	0	0	0	0.0
0	0.996572408	38	0	0.239953632	5175.0	7	0	0	0	2.0
0	0.527702089	37	0	0.188801866	6000.0	9	0	0	0	1.0
0	0.255842558	43	1	0.653336666	4000.0	14	0	0	0	2.0
0	0.806071932	43	0	0.244107311	11666.0	9	0	0	0	2.0
0	0.256195968	49	0	0.311238495	12385.0	9	0	2	0	1.0
0	0.165942437	63	0	0.730934809	3251.0	15	0	2	0	0.0
0	0.026398492	37	0	0.282673904	7000.0	12	0	1	0	2.0
0	0.012172613	43	0	0.634273145	5000.0	11	0	3	0	0.0
0	0.175807836	60	0	0.198255619	2980.0	5	0	0	0	1.0
0	0.209605683	54	0	0.215880412	5150.0	6	0	1	0	2.0
0	0.017999561	71	0	0.130928461	21400.0	6	0	2	0	1.0
1	0.547037747	53	1	0.272218491	4466.0	6	1	0	0	2.0
0	0.880013332	62	0	0.138469039	2050.0	8	0	0	0	0.0
0	0.041054724	64	0	0.133470226	11200.0	25	0	1	0	0.0
0	0.021365294	69	0	0.229230875	14600.0	22	0	1	0	0.0
0	0.292308494	72	0	0.679722562	2450.0	12	0	1	0	0.0
0	0.22418787	36	0	0.256699577	7089.0	15	0	0	0	0.0
0	0.821894146	36	0	0.604191194	4246.0	6	0	0	1	1.0
0	0.009010741	67	0	0.600967802	5372.0	13	0	2	0	0.0
0	0.607056135	28	0	0.138981437	2100.0	2	0	0	0	0.0
0	0.891841543	61	1	0.34156746	10079.0	10	0	0	0	3.0
1	0.976047904	50	2	0.130284609	7237.0	3	3	1	1	1.0
0	0.015713537	43	0	0.393168547	12500.0	12	0	2	0	2.0
0	0.922274472	50	1	0.674091844	2917.0	15	0	0	0	3.0
0	1.347578348	30	1	0.007679649	1822.0	1	0	0	0	1.0
0	0.04063034	34	0	0.131875133	4708.0	2	0	0	0	0.0
1	0.799640072	48	4	0.215556779	5450.0	8	0	2	2	3.0
0	0.356366141	75	0	0.380259159	6250.0	10	0	2	0	0.0
0	0.193484651	28	0	0.340535311	3100.0	6	0	0	0	0.0
0	0.118732956	49	0	0.096761295	2500.0	4	0	1	0	0.0
0	0.26454556	42	0	0.312364966	12033.0	11	0	2	0	2.0
0	0.423869101	53	0	1.327813775	4166.0	16	0	2	0	0.0
0	0.364153453	43	0	0.07714812	9228.0	6	0	0	0	1.0
0	0.9999999	72	0	0.202799671	8500.0	5	0	1	0	0.0
0	0.345379967	46	0	2525.0	0.0	7	0	1	0	4.0
0	0.087233683	58	0	0.081758422	2433.0	12	0	0	0	0.0
0	0.033722956	63	0	0.166712117	11000.0	11	0	1	0	0.0
0	0.323205907	31	0	0.103808033	3833.0	5	0	0	0	0.0
0	0.300779546	51	0	0.446175147	8666.0	15	0	2	0	0.0
0	0.07293595	30	0	0.017074296	6500.0	3	0	0	0	0.0
0	0.997167139	35	0	0.537444934	3177.0	5	0	2	0	1.0
0	0.886113886	47	2	0.20609825	7083.0	4	0	1	0	3.0
0	0.032352412	50	0	0.272757961	8886.0	9	0	1	0	1.0
0	0.77263639	32	0	0.090909091	1957.0	2	0	0	1	2.0
0	0.009149249	63	0	0.321908026	3500.0	7	0	2	0	0.0
0	0.005182168	60	0	0.290870488	4709.0	7	0	1	0	1.0
0	0.283866389	56	0	1.644942023	2500.0	8	0	2	0	1.0
0	0.357112371	54	2	0.510907504	4583.0	12	0	2	1	1.0
0	1.017964072	23	0	0.006815084	2200.0	1	0	0	0	0.0
0	0.568660996	66	1	0.372477731	5500.0	7	0	1	0	0.0
0	0.019741299	80	0	0.005141388	3500.0	9	0	0	0	0.0
0	0.048255995	49	0	1.106757297	2500.0	7	0	1	0	0.0
0	0.079120824	26	0	0.146719234	3550.0	8	0	0	0	0.0
0	0.014234392	82	0	0.009425878	3500.0	14	0	0	0	0.0
0	0.941458918	60	0	0.429747454	7166.0	20	0	3	0	1.0
0	0.819115784	54	0	0.528381219	2853.0	7	0	1	0	0.0
1	0.9999999	40	0	0.347041007	8583.0	3	2	1	1	3.0
0	0.0	24	0	0.0	820.0	4	0	0	0	0.0
0	0.019435119	47	0	0.517792883	2500.0	16	0	1	1	4.0
0	0.727757533	33	0	0.696856686	1876.0	4	0	0	0	1.0
0	0.031976001	69	0	1.026923077	519.0	10	0	0	0	0.0
0	0.055610966	47	0	0.655334467	10000.0	20	0	2	0	0.0
0	0.898200327	29	2	0.192383086	3570.0	7	1	0	2	1.0
0	0.028568282	71	0	0.017426082	7000.0	12	0	0	0	0.0
0	0.9999999	52	0	0.737423185	9600.0	16	0	3	0	2.0
1	0.005944334	54	0	0.594966936	5443.0	9	0	2	0	0.0
0	0.00559312	67	0	0.003142408	7000.0	13	0	0	0	0.0
0	0.098850506	82	0	0.016610188	18000.0	8	0	0	0	1.0
0	0.026912031	79	0	0.273161414	5234.0	2	0	1	0	0.0
0	0.9999999	61	0	0.004057736	17250.0	4	0	0	0	1.0
0	0.539059013	46	2	0.309642287	10650.0	14	0	1	0	1.0
0	0.285829489	69	0	0.684023931	4512.0	7	0	2	0	0.0
0	0.242648693	27	0	0.124468883	4000.0	8	0	0	0	0.0
1	0.668198838	41	0	0.555294118	8924.0	9	0	2	0	3.0
0	0.001699972	61	0	0.363256785	9100.0	9	0	2	0	1.0
0	0.553678816	56	0	0.327567331	4566.0	10	0	1	0	0.0
0	0.087577616	45	0	0.052761114	6500.0	5	0	0	0	2.0
0	0.790928097	38	0	0.155711551	4700.0	6	0	0	0	3.0
0	0.927277135	70	2	0.532011928	5700.0	11	0	1	0	0.0
0	0.17954407	64	0	0.334068184	12700.0	10	0	2	0	0.0
0	0.139093045	44	0	0.19036533	5583.0	2	0	1	0	0.0
0	0.050826973	68	0	0.037994934	7500.0	7	0	0	0	1.0
0	0.0	28	5	0.250583139	3000.0	8	0	0	0	0.0
0	0.058361407	72	0	0.370045982	4566.0	8	0	1	0	0.0
0	0.18213617	72	0	0.771584368	3300.0	24	0	3	0	0.0
0	0.024665022	34	0	0.714649218	2750.0	6	0	2	0	0.0
0	0.06173375	44	0	0.39090412	10971.0	12	0	2	0	1.0
0	0.012561218	64	0	0.004748088	3790.0	12	0	0	0	0.0
0	0.297675952	35	0	0.2861	9999.0	8	0	1	0	2.0
0	0.0	41	0	0.078658074	5275.0	4	0	0	0	2.0
0	0.042583283	51	0	0.543513488	10490.0	8	0	2	0	3.0
0	0.073016708	26	0	0.385076616	1500.0	8	0	0	0	1.0
0	0.094530182	53	1	0.011086475	7666.0	6	0	0	0	1.0
0	0.763758747	55	0	0.948800738	2167.0	6	0	2	0	0.0
0	0.245390184	45	0	184.0	0.0	2	0	0	0	0.0
0	0.0	48	0	0.221781765	4792.0	6	0	1	0	0.0
0	0.300888517	53	0	0.402913221	8100.0	9	0	1	0	1.0
0	0.000450442	49	0	0.00119976	5000.0	11	0	0	0	1.0
0	0.636590244	34	0	1.418527158	3000.0	10	0	2	0	1.0
0	0.051346743	68	0	0.405180608	4207.0	10	0	1	0	0.0
0	0.0	60	0	0.203310743	9000.0	7	0	2	0	1.0
0	0.23994197	52	0	1467.0	0.0	6	0	2	0	1.0
0	0.333546658	60	0	0.322978592	29100.0	12	0	3	0	0.0
0	0.176038324	52	0	0.109729254	18171.0	3	0	1	0	2.0
0	0.066199547	44	0	0.77967298	8500.0	8	0	2	0	1.0
0	0.9999999	24	0	0.121043865	1800.0	3	0	0	0	0.0
0	0.02479752	40	1	0.243455497	4583.0	6	0	0	0	3.0
0	0.0	37	0	0.312745448	2800.0	3	0	0	0	1.0
0	0.040943644	62	0	0.009492365	2422.0	5	0	0	0	0.0
0	0.017246807	84	0	0.014819805	5937.0	20	0	0	0	0.0
0	0.197511269	48	0	0.145967563	4500.0	5	0	0	0	2.0
0	0.171840626	55	0	0.270708139	20800.0	9	0	4	0	0.0
0	0.0	49	0	0.279394645	11166.0	7	0	2	0	0.0
0	0.040024561	45	0	0.553562405	7915.0	10	0	1	0	2.0
0	0.050582145	62	0	0.330506978	5660.0	11	0	1	0	0.0
0	0.836138627	56	0	0.233896083	6100.0	6	0	0	0	1.0
0	0.007080732	71	0	0.16521975	3685.0	8	0	0	0	0.0
0	0.000155552	50	0	0.36654558	5780.0	11	0	1	0	2.0
0	0.582794334	64	0	0.247682533	9600.0	5	0	1	0	0.0
0	0.9999999	49	0	0.289098575	4980.0	1	0	1	0	0.0
0	0.452473004	36	0	0.380368962	7100.0	4	0	2	0	0.0
0	0.286874522	48	0	1.027491409	2036.0	10	0	1	0	2.0
0	0.037782061	39	0	0.212478752	10000.0	6	0	1	0	0.0
1	0.21590121	78	1	0.393535488	3000.0	9	0	1	0	0.0
0	0.237660381	68	0	0.196700825	4000.0	9	0	1	0	0.0
0	0.986460468	69	0	0.264992423	4618.0	9	0	0	0	1.0
0	0.047211761	52	0	0.646577584	7333.0	16	0	2	0	0.0
0	0.008226557	60	0	0.000629987	33333.0	9	0	0	0	2.0
0	0.000328718	74	1	0.250628141	4775.0	14	0	1	0	0.0
0	0.199745674	43	0	0.328645204	9100.0	14	0	1	0	4.0
0	1.912205567	32	0	0.412866958	1600.0	3	1	0	1	4.0
0	0.0	27	0	0.0	3116.0	4	0	0	0	0.0
0	0.0	66	0	0.281815725	3700.0	5	0	1	0	0.0
0	0.028200734	56	0	0.084599116	5200.0	10	0	1	0	0.0
0	0.711129725	42	0	0.665943265	6450.0	15	0	2	0	4.0
0	0.023716645	70	0	0.016463585	10750.0	27	0	0	0	0.0
0	0.9999999	30	0	0.247224278	1350.0	1	0	0	0	0.0
0	0.423111558	54	0	0.496296296	10124.0	16	0	1	0	3.0
0	0.711524921	73	0	0.30495158	5472.0	9	0	0	0	0.0
0	0.855754097	48	0	0.290677331	4000.0	4	0	0	0	1.0
0	0.070929071	29	0	0.199750312	800.0	2	0	0	0	0.0
0	0.505174741	62	2	0.334458193	5333.0	5	0	1	0	1.0
0	0.284744956	52	0	0.115443425	2615.0	4	0	0	0	3.0
0	0.047600659	48	0	0.474609375	3583.0	13	0	1	0	1.0
0	0.9999999	57	0	0.518272425	3310.0	4	0	1	1	0.0
0	0.0	51	1	0.256242293	12975.0	7	0	1	0	2.0
0	0.268277539	74	1	0.424904943	3155.0	10	0	2	0	0.0
0	0.9999999	31	0	0.047961631	3335.0	2	0	0	1	4.0
0	0.022759631	57	0	0.021995112	4500.0	11	0	0	0	0.0
0	0.035357149	75	0	0.016281063	3500.0	5	0	0	0	0.0
0	0.106370614	58	0	0.295805944	10800.0	15	0	2	0	0.0
0	0.82683266	42	1	0.175815884	5300.0	4	0	0	0	1.0
1	0.889493497	55	2	0.67992689	9300.0	15	0	2	0	0.0
0	0.0	79	0	0.000158781	6297.0	8	0	0	0	0.0
0	0.068191796	39	1	6.462686567	200.0	6	0	1	0	3.0
1	1.563020544	61	3	0.219760831	5100.0	7	3	0	4	0.0
0	0.164986569	38	0	517.0	1.0	9	0	1	0	0.0
0	0.0	68	0	0.278954528	10291.0	12	0	1	0	0.0
0	0.093720922	68	0	0.095609942	10500.0	7	0	0	0	0.0
0	0.022147178	57	1	0.336465486	8300.0	9	0	1	0	0.0
0	0.805871843	40	0	0.998678996	6055.0	12	0	2	0	3.0
0	0.130449866	50	0	0.364429368	4126.0	15	0	1	0	3.0
0	0.120879121	48	0	0.000749813	4000.0	1	0	0	0	1.0
0	0.729940439	47	0	0.09275981	12181.0	6	0	0	0	0.0
1	0.9999999	25	0	0.090109304	3750.0	1	0	0	1	0.0
0	0.486951694	40	0	0.081608928	4300.0	7	0	0	0	0.0
0	0.017262144	75	0	0.003588823	3900.0	3	0	0	0	0.0
0	0.162819765	41	0	0.38020464	9870.0	7	0	2	0	0.0
0	0.9999999	40	0	0.416775315	2300.0	3	0	0	0	3.0
0	0.037898105	59	0	0.006907378	3184.0	1	0	0	0	0.0
0	0.618494848	42	1	0.339507118	6532.0	8	0	1	0	4.0
0	0.0	43	0	0.346295323	5708.0	3	0	2	0	1.0
0	0.784337179	48	0	0.487948637	9500.0	13	0	2	0	0.0
0	0.128847104	54	0	2.808255659	750.0	18	0	1	0	1.0
0	0.060710212	72	0	0.186824239	11930.0	10	0	4	0	1.0
0	0.9999999	21	0	0.0	820.0	1	0	0	0	0.0
0	0.064717855	81	0	0.104965012	3000.0	5	0	0	0	0.0
0	0.223442478	39	0	0.237441272	2766.0	6	0	0	0	4.0
1	0.331968384	56	2	0.244338498	7550.0	9	1	1	0	2.0
0	0.517291112	41	0	0.158148063	8725.0	5	0	0	0	4.0
0	0.147151138	61	0	0.693653173	2000.0	9	0	1	0	0.0
0	0.694295704	57	0	0.653652968	4379.0	15	0	1	0	2.0
0	0.178940353	26	0	217.0	0.0	8	0	0	0	0.0
0	0.563105907	44	0	0.51358107	6000.0	14	3	1	0	0.0
1	0.604060914	39	0	0.147104367	3228.0	6	1	0	0	3.0
0	0.211381174	44	0	0.663668166	2000.0	10	0	1	0	0.0
0	0.057267028	69	0	0.024430872	1800.0	9	0	1	0	0.0
0	0.914400982	28	1	0.223032513	3290.0	5	0	0	1	0.0
0	0.330669331	26	1	0.104972376	3800.0	3	3	0	0	0.0
1	0.726660352	47	5	0.208055092	9583.0	8	1	1	0	2.0
0	0.127286124	33	0	0.308884994	7416.0	7	0	2	0	1.0
0	0.018679626	79	0	0.005510726	5080.0	5	0	0	0	0.0
0	0.092219295	74	0	0.009046757	10500.0	9	0	0	0	0.0
0	0.038060543	54	0	0.297057983	3500.0	18	0	1	0	0.0
0	0.026398944	53	0	0.517484761	6233.0	6	0	2	0	4.0
0	0.766781958	31	0	0.456835224	5200.0	14	0	2	0	3.0
0	0.001741358	55	0	0.438066465	6950.0	12	0	2	0	0.0
0	0.00539222	71	0	0.006107718	1800.0	5	0	0	0	0.0
0	0.052446304	32	0	0.50264248	7000.0	13	0	3	0	0.0
1	0.9999999	50	0	0.779136104	2453.0	5	0	1	0	0.0
0	0.557352957	66	0	0.296044066	9984.0	10	0	1	0	1.0
0	0.02599935	59	0	0.267966504	8000.0	7	0	2	0	2.0
1	1.004183029	33	0	1.151282906	3000.0	12	0	3	1	0.0
0	0.069791478	52	0	0.110103972	3750.0	7	0	1	0	0.0
0	0.161780899	56	0	0.400916297	13750.0	9	0	2	0	1.0
0	0.025667334	49	0	0.133493797	5400.0	7	0	1	0	3.0
0	0.654362136	40	1	0.599082118	6100.0	9	0	2	0	3.0
1	0.164732976	61	3	0.369371598	8083.0	23	0	1	1	0.0
